id,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
38,21,68.29,17.04,13.15,99.0,21.0,9.52,80.95,52.38,9.52,0.0,0.0,0.0,0.0,0.0,0.0,9.52,14.29,4.76,9.52,4.76,4.76,4.76,14.29,4.76,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,4.76,0.0,4.76,9.52,0.0,9.52,0.0,9.52,0.0,4.76,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,4.76,0.0,14.29,4.76,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,29,89.42,50.0,69.96,85.87,29.0,0.0,86.21,55.17,13.79,13.79,6.9,0.0,0.0,0.0,6.9,0.0,10.34,17.24,6.9,6.9,3.45,0.0,13.79,3.45,3.45,0.0,0.0,6.9,3.45,3.45,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,17.24,0.0,3.45,0.0,6.9,6.9,0.0,3.45,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,3.45,3.45,3.45,0.0,3.45,10.34,0.0,17.24,3.45,10.34,6.9,3.45,0.0,0.0,6.9,0.0,0.0,3.45,0.0,0.0,3.45,0.0,0.0,10.34,3.45,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0
40,85,93.26,36.19,28.81,95.55,42.5,21.18,77.65,44.71,11.76,5.88,5.88,0.0,0.0,0.0,0.0,5.88,15.29,8.24,4.71,1.18,5.88,0.0,9.41,5.88,4.71,3.53,3.53,3.53,4.71,4.71,0.0,0.0,0.0,0.0,3.53,1.18,0.0,0.0,1.18,5.88,1.18,1.18,1.18,1.18,0.0,1.18,3.53,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,3.53,2.35,1.18,0.0,5.88,4.71,0.0,10.59,1.18,4.71,4.71,2.35,2.35,1.18,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,4.71,2.35,0.0,1.18,0.0,0.0,1.18,0.0,1.18,0.0,0.0
41,27,89.09,13.32,4.97,99.0,13.5,18.52,77.78,48.15,11.11,7.41,7.41,0.0,0.0,0.0,0.0,3.7,7.41,14.81,3.7,3.7,3.7,3.7,11.11,3.7,0.0,3.7,0.0,0.0,14.81,11.11,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,3.7,0.0,0.0,3.7,3.7,3.7,0.0,14.81,0.0,3.7,11.11,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,7.41,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,37,26.53,20.87,71.04,25.77,18.5,16.22,83.78,48.65,16.22,2.7,2.7,0.0,0.0,0.0,0.0,13.51,0.0,13.51,5.41,5.41,16.22,0.0,8.11,2.7,0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81,2.7,0.0,2.7,5.41,0.0,5.41,8.11,2.7,0.0,5.41,2.7,0.0,0.0,0.0,2.7,8.11,0.0,5.41,2.7,0.0,0.0,0.0,8.11,2.7,16.22,0.0,8.11,8.11,5.41,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92,8.11,5.41,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.7
44,24,38.6,33.83,23.51,99.0,24.0,12.5,83.33,54.17,12.5,4.17,4.17,0.0,0.0,0.0,0.0,8.33,4.17,12.5,12.5,8.33,8.33,0.0,16.67,12.5,0.0,0.0,0.0,4.17,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,4.17,0.0,0.0,8.33,8.33,0.0,12.5,0.0,8.33,4.17,0.0,4.17,0.0,4.17,0.0,0.0,4.17,0.0,0.0,0.0,4.17,0.0,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,33,57.84,18.16,6.95,99.0,11.0,15.15,87.88,48.48,21.21,9.09,9.09,0.0,0.0,0.0,0.0,12.12,9.09,9.09,9.09,0.0,6.06,0.0,15.15,6.06,0.0,0.0,3.03,0.0,15.15,15.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,3.03,3.03,0.0,0.0,0.0,3.03,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,3.03,3.03,0.0,9.09,6.06,0.0,6.06,3.03,3.03,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,9.09,3.03,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0
46,45,75.9,13.32,58.07,99.0,9.0,15.56,80.0,51.11,8.89,2.22,2.22,0.0,0.0,0.0,0.0,6.67,11.11,11.11,6.67,11.11,4.44,2.22,11.11,6.67,0.0,0.0,2.22,2.22,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,2.22,0.0,0.0,4.44,2.22,6.67,2.22,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,2.22,0.0,2.22,0.0,4.44,8.89,0.0,11.11,0.0,4.44,6.67,2.22,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,11.11,2.22,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0
47,23,9.72,19.23,9.25,99.0,7.67,8.7,86.96,52.17,8.7,4.35,4.35,0.0,0.0,0.0,0.0,4.35,4.35,4.35,13.04,13.04,8.7,4.35,21.74,8.7,0.0,4.35,0.0,0.0,13.04,13.04,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,8.7,0.0,4.35,0.0,0.0,0.0,4.35,4.35,0.0,4.35,0.0,4.35,0.0,4.35,0.0,0.0,13.04,0.0,0.0,4.35,8.7,0.0,0.0,17.39,4.35,4.35,0.0,0.0,4.35,0.0,0.0,0.0,4.35,0.0,0.0,4.35,0.0,0.0,0.0,4.35,0.0,13.04,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,37,11.4,5.26,54.14,97.99,37.0,5.41,86.49,56.76,16.22,5.41,5.41,0.0,0.0,0.0,0.0,10.81,8.11,8.11,10.81,5.41,13.51,8.11,21.62,0.0,0.0,0.0,0.0,5.41,5.41,5.41,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,18.92,5.41,2.7,2.7,8.11,0.0,5.41,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22,0.0,8.11,2.7,0.0,5.41,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62,2.7,8.11,0.0,2.7,0.0,0.0,0.0,0.0,8.11,0.0,0.0
49,28,1.0,1.0,89.63,99.0,14.0,14.29,89.29,60.71,17.86,10.71,10.71,0.0,0.0,0.0,0.0,7.14,7.14,3.57,28.57,7.14,7.14,3.57,32.14,7.14,7.14,0.0,0.0,7.14,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,3.57,7.14,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,3.57,7.14,0.0,7.14,21.43,0.0,7.14,0.0,0.0,7.14,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,7.14,10.71,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,0.0
50,76,53.47,74.48,4.05,99.0,25.33,15.79,76.32,47.37,11.84,3.95,1.32,0.0,0.0,2.63,0.0,7.89,5.26,10.53,7.89,7.89,7.89,0.0,17.11,2.63,0.0,0.0,1.32,0.0,10.53,10.53,0.0,0.0,0.0,0.0,7.89,1.32,0.0,0.0,3.95,5.26,1.32,2.63,1.32,0.0,1.32,0.0,1.32,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,6.58,0.0,1.32,0.0,5.26,0.0,2.63,13.16,0.0,11.84,3.95,7.89,0.0,1.32,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,2.63,0.0,9.21,5.26,1.32,0.0,0.0,0.0,1.32,0.0,0.0,1.32,0.0,0.0
51,73,35.83,20.56,72.89,51.4,10.43,9.59,82.19,46.58,15.07,8.22,5.48,0.0,2.74,0.0,0.0,6.85,6.85,8.22,10.96,5.48,6.85,2.74,16.44,5.48,1.37,1.37,4.11,4.11,4.11,2.74,1.37,0.0,0.0,1.37,2.74,0.0,0.0,0.0,0.0,10.96,0.0,1.37,2.74,4.11,1.37,5.48,2.74,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,4.11,0.0,2.74,0.0,1.37,1.37,6.85,9.59,2.74,16.44,0.0,9.59,6.85,4.11,1.37,0.0,5.48,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,24.66,10.96,1.37,1.37,0.0,0.0,0.0,1.37,0.0,6.85,0.0,2.74
52,23,96.43,50.0,54.89,93.61,11.5,4.35,95.65,56.52,17.39,8.7,4.35,0.0,0.0,4.35,0.0,8.7,4.35,26.09,0.0,4.35,0.0,4.35,8.7,4.35,0.0,0.0,4.35,4.35,4.35,4.35,0.0,0.0,0.0,0.0,8.7,4.35,0.0,8.7,0.0,4.35,4.35,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,8.7,0.0,0.0,0.0,4.35,8.7,0.0,17.39,0.0,4.35,13.04,4.35,4.35,0.0,4.35,0.0,0.0,4.35,0.0,0.0,0.0,4.35,0.0,13.04,8.7,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,46,9.72,1.56,88.68,25.77,11.5,15.22,89.13,56.52,26.09,15.22,15.22,0.0,0.0,0.0,0.0,10.87,2.17,10.87,10.87,2.17,10.87,2.17,21.74,4.35,4.35,0.0,2.17,4.35,8.7,4.35,4.35,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,26.09,2.17,8.7,4.35,4.35,0.0,6.52,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,2.17,4.35,2.17,15.22,4.35,8.7,2.17,2.17,4.35,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,8.7,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0
54,53,21.33,6.58,88.81,98.46,10.6,7.55,92.45,62.26,16.98,13.21,7.55,0.0,0.0,0.0,5.66,3.77,3.77,13.21,7.55,9.43,9.43,5.66,11.32,3.77,0.0,0.0,3.77,5.66,5.66,5.66,0.0,0.0,0.0,0.0,5.66,0.0,0.0,0.0,0.0,13.21,1.89,0.0,0.0,7.55,1.89,7.55,3.77,0.0,1.89,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,0.0,11.32,1.89,5.66,3.77,3.77,3.77,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,1.89,0.0,16.98,9.43,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89
55,30,62.04,9.13,23.51,99.0,15.0,10.0,83.33,53.33,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,3.33,3.33,0.0,23.33,10.0,6.67,0.0,0.0,6.67,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.33,0.0,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,0.0,3.33,16.67,3.33,0.0,0.0,0.0,0.0,3.33,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0
56,54,91.36,50.0,9.03,98.27,7.71,12.96,66.67,42.59,5.56,0.0,0.0,0.0,0.0,0.0,0.0,5.56,9.26,11.11,7.41,7.41,1.85,0.0,9.26,7.41,5.56,1.85,9.26,5.56,5.56,5.56,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,3.7,1.85,0.0,0.0,0.0,0.0,1.85,1.85,0.0,0.0,0.0,3.7,0.0,1.85,0.0,1.85,0.0,1.85,3.7,3.7,11.11,1.85,7.41,3.7,3.7,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.07,12.96,1.85,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,7.41
57,28,68.29,14.19,13.15,87.2,14.0,10.71,89.29,50.0,14.29,3.57,3.57,0.0,0.0,0.0,0.0,10.71,7.14,10.71,7.14,0.0,10.71,0.0,17.86,14.29,7.14,0.0,0.0,3.57,10.71,7.14,3.57,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,7.14,0.0,3.57,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,7.14,0.0,7.14,0.0,3.57,7.14,3.57,7.14,0.0,3.57,3.57,10.71,0.0,0.0,7.14,0.0,0.0,3.57,3.57,0.0,0.0,0.0,0.0,14.29,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,51,69.72,27.83,28.81,99.0,10.2,17.65,82.35,56.86,19.61,11.76,9.8,0.0,1.96,0.0,0.0,7.84,5.88,15.69,9.8,1.96,3.92,0.0,17.65,1.96,0.0,1.96,0.0,0.0,7.84,7.84,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,9.8,0.0,5.88,1.96,1.96,1.96,0.0,3.92,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,5.88,1.96,3.92,1.96,1.96,0.0,3.92,11.76,3.92,9.8,1.96,5.88,1.96,5.88,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0
59,30,43.23,9.13,65.14,84.54,7.5,10.0,73.33,46.67,23.33,10.0,10.0,0.0,0.0,0.0,0.0,13.33,6.67,6.67,10.0,3.33,0.0,0.0,10.0,10.0,10.0,0.0,10.0,3.33,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,3.33,3.33,0.0,0.0,0.0,6.67,0.0,10.0,0.0,6.67,3.33,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.67,13.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,6.67,0.0
61,35,86.18,12.66,43.37,1.91,35.0,20.0,71.43,45.71,5.71,2.86,2.86,0.0,0.0,0.0,0.0,2.86,8.57,11.43,5.71,2.86,5.71,5.71,8.57,5.71,0.0,0.0,0.0,2.86,8.57,2.86,5.71,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,2.86,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,0.0,0.0,5.71,2.86,2.86,2.86,5.71,0.0,17.14,0.0,8.57,8.57,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,2.86,0.0,20.0,11.43,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,45,40.14,9.13,90.56,25.77,11.25,13.33,93.33,55.56,17.78,8.89,6.67,0.0,0.0,0.0,2.22,8.89,4.44,13.33,11.11,6.67,2.22,4.44,20.0,2.22,0.0,0.0,2.22,2.22,4.44,2.22,2.22,0.0,0.0,2.22,4.44,0.0,0.0,0.0,0.0,15.56,4.44,2.22,0.0,2.22,0.0,6.67,8.89,0.0,2.22,4.44,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,2.22,0.0,0.0,15.56,2.22,11.11,0.0,6.67,4.44,2.22,2.22,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,22,44.96,32.48,2.4,94.75,7.33,22.73,81.82,36.36,13.64,13.64,4.55,0.0,0.0,0.0,9.09,0.0,0.0,9.09,4.55,4.55,4.55,4.55,4.55,13.64,4.55,0.0,0.0,13.64,13.64,9.09,4.55,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,27.27,0.0,0.0,4.55,4.55,13.64,4.55,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,4.55,0.0,9.09,4.55,4.55,9.09,0.0,4.55,0.0,0.0,4.55,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,32,11.86,5.92,35.37,1.42,10.67,21.88,96.88,68.75,21.88,9.38,9.38,0.0,0.0,0.0,0.0,12.5,6.25,9.38,18.75,3.12,3.12,6.25,21.88,0.0,0.0,3.12,3.12,0.0,9.38,3.12,6.25,0.0,0.0,3.12,3.12,0.0,0.0,0.0,0.0,15.62,0.0,3.12,0.0,3.12,6.25,3.12,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,3.12,0.0,0.0,0.0,3.12,18.75,0.0,6.25,0.0,3.12,3.12,3.12,0.0,0.0,3.12,0.0,0.0,3.12,0.0,0.0,3.12,0.0,0.0,9.38,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,61,35.29,7.01,62.75,25.77,30.5,11.48,78.69,47.54,18.03,9.84,9.84,0.0,0.0,0.0,0.0,8.2,3.28,8.2,8.2,6.56,3.28,1.64,13.11,1.64,0.0,0.0,3.28,0.0,6.56,3.28,3.28,1.64,0.0,1.64,1.64,0.0,0.0,0.0,0.0,13.11,1.64,3.28,3.28,4.92,0.0,4.92,6.56,1.64,3.28,1.64,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,3.28,4.92,0.0,1.64,8.2,3.28,9.84,1.64,4.92,3.28,3.28,1.64,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.23,9.84,9.84,0.0,0.0,0.0,6.56,0.0,0.0,0.0,0.0,0.0
66,32,64.83,5.92,88.24,81.93,16.0,12.5,84.38,56.25,15.62,9.38,9.38,0.0,0.0,0.0,0.0,6.25,9.38,15.62,9.38,3.12,6.25,6.25,15.62,6.25,3.12,3.12,0.0,6.25,9.38,6.25,3.12,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,15.62,0.0,0.0,6.25,0.0,6.25,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,3.12,3.12,3.12,3.12,0.0,15.62,0.0,21.88,0.0,18.75,3.12,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.88,12.5,3.12,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0
67,20,38.6,50.0,3.37,99.0,6.67,10.0,80.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,5.0,10.0,5.0,5.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,76.76,50.0,52.86,99.0,9.33,14.29,96.43,50.0,7.14,3.57,3.57,0.0,0.0,0.0,0.0,3.57,3.57,17.86,7.14,7.14,10.71,0.0,17.86,3.57,0.0,3.57,0.0,3.57,14.29,14.29,0.0,0.0,0.0,0.0,3.57,0.0,3.57,0.0,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,3.57,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,21.43,3.57,3.57,3.57,10.71,0.0,3.57,14.29,0.0,17.86,3.57,7.14,7.14,7.14,3.57,0.0,3.57,0.0,0.0,3.57,0.0,0.0,0.0,3.57,0.0,10.71,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,40,20.47,30.86,59.88,99.0,20.0,5.0,85.0,57.5,12.5,7.5,2.5,0.0,0.0,0.0,5.0,5.0,7.5,7.5,12.5,7.5,12.5,2.5,20.0,2.5,2.5,2.5,0.0,2.5,7.5,7.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.5,0.0,5.0,0.0,2.5,0.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,15.0,5.0,15.0,2.5,7.5,5.0,2.5,0.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
70,32,93.26,50.0,1.0,99.0,32.0,12.5,75.0,50.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,6.25,3.12,3.12,0.0,9.38,6.25,0.0,0.0,3.12,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,3.12,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,6.25,0.0,0.0,12.5,0.0,6.25,0.0,6.25,0.0,0.0,0.0,3.12,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,26,54.88,6.21,63.54,25.77,8.67,19.23,65.38,34.62,7.69,7.69,7.69,0.0,0.0,0.0,0.0,0.0,7.69,3.85,11.54,3.85,3.85,3.85,11.54,3.85,0.0,0.0,0.0,0.0,7.69,3.85,3.85,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,3.85,11.54,0.0,7.69,0.0,3.85,3.85,0.0,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,11.54,7.69,0.0,0.0,0.0,0.0,3.85,0.0,7.69,0.0,0.0
73,63,33.32,31.71,19.65,55.71,15.75,9.52,82.54,52.38,11.11,3.17,1.59,0.0,1.59,0.0,0.0,7.94,4.76,9.52,11.11,4.76,12.7,1.59,12.7,11.11,3.17,0.0,1.59,1.59,7.94,4.76,3.17,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,7.94,0.0,0.0,4.76,1.59,0.0,4.76,3.17,1.59,1.59,0.0,1.59,1.59,0.0,0.0,0.0,7.94,0.0,1.59,0.0,3.17,3.17,1.59,11.11,1.59,14.29,0.0,7.94,6.35,3.17,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,4.76,4.76,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0
74,159,48.76,52.52,28.6,93.95,79.5,14.47,79.87,46.54,11.95,8.81,2.52,1.89,0.0,0.0,4.4,3.14,4.4,10.06,9.43,5.66,6.92,1.89,15.72,5.03,1.89,1.26,1.89,3.77,6.92,5.66,1.26,0.0,0.0,0.63,6.92,0.0,0.0,0.0,0.0,13.21,0.63,3.14,2.52,3.77,0.63,3.77,5.03,0.63,3.14,1.26,1.26,0.63,0.63,0.0,0.0,10.69,1.89,1.26,3.14,4.4,0.0,4.4,8.81,0.0,13.21,1.89,8.81,2.52,2.52,1.26,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.98,3.77,5.66,0.0,0.63,0.0,0.0,0.0,0.0,0.63,5.03,1.26
76,121,60.14,18.16,73.64,96.6,24.2,14.88,88.43,57.02,18.18,9.92,9.09,0.0,0.83,0.0,0.0,8.26,6.61,14.88,8.26,5.79,4.13,2.48,16.53,3.31,2.48,0.83,4.13,0.83,8.26,6.61,1.65,0.0,0.83,0.83,3.31,0.0,0.0,0.0,0.0,12.4,3.31,0.0,1.65,1.65,4.13,1.65,4.13,1.65,1.65,0.83,0.0,0.0,0.0,0.0,0.0,12.4,0.83,4.96,6.61,3.31,0.83,4.96,7.44,0.83,12.4,0.83,6.61,4.96,1.65,0.0,0.0,4.13,0.0,0.0,0.83,0.0,0.83,0.0,0.83,0.0,20.66,8.26,6.61,0.0,1.65,0.0,0.83,0.0,0.0,0.0,0.0,3.31
78,83,58.14,50.0,76.33,48.1,41.5,14.46,86.75,57.83,14.46,6.02,2.41,0.0,2.41,0.0,1.2,8.43,8.43,13.25,8.43,3.61,10.84,2.41,18.07,4.82,2.41,3.61,1.2,2.41,3.61,2.41,1.2,1.2,0.0,0.0,8.43,0.0,0.0,0.0,0.0,9.64,2.41,0.0,1.2,2.41,0.0,6.02,2.41,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,7.23,1.2,0.0,3.61,1.2,1.2,1.2,13.25,2.41,15.66,2.41,7.23,6.02,2.41,1.2,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69,10.84,3.61,0.0,0.0,0.0,0.0,0.0,2.41,2.41,2.41,0.0
